"Year","Tags.List","Count"
2023,"Visual Novel",508
2023,"Voice Control",2
2023,"Volleyball",4
2023,"Voxel",61
2023,"Walking Simulator",368
2023,"War",304
2023,"Wargame",188
2023,"Warhammer 40K",2
2023,"Web Publishing",2
2023,"Well-Written",5
2023,"Werewolves",13
2023,"Western",31
2023,"Wholesome",59
2023,"Word Game",73
2023,"World War I",17
2023,"World War II",50
2023,"Wrestling",10
2023,"Zombies",309
2023,"eSports",116
